visitor_id,group,design,converted,time_on_page_sec,pages_visited,revenue
B_0698,B (Treatment),Green Button,0,93.07749295444316,5,0.0
B_0699,B (Treatment),Green Button,0,155.34232542540968,7,0.0
B_0700,B (Treatment),Green Button,0,154.4237711510132,3,0.0
B_0701,B (Treatment),Green Button,0,179.36584250439765,1,70.19784706765583
B_0702,B (Treatment),Green Button,0,112.87952128917418,3,0.0
B_0703,B (Treatment),Green Button,0,154.39882588842585,5,0.0
B_0704,B (Treatment),Green Button,0,127.05621160578751,4,0.0
B_0705,B (Treatment),Green Button,1,168.3332995854175,5,0.0
B_0706,B (Treatment),Green Button,0,163.61495774698795,2,0.0
B_0707,B (Treatment),Green Button,0,140.9138631782848,2,0.0
B_0708,B (Treatment),Green Button,0,125.49315561335237,5,0.0
B_0709,B (Treatment),Green Button,0,161.90610100103132,4,0.0
B_0710,B (Treatment),Green Button,0,153.11332665118385,3,0.0
B_0711,B (Treatment),Green Button,0,115.83566874158689,10,0.0
B_0712,B (Treatment),Green Button,0,97.82163714257594,5,0.0
B_0713,B (Treatment),Green Button,0,126.92107878090971,4,53.321091243924386
B_0714,B (Treatment),Green Button,0,177.43158682974985,4,0.0
B_0715,B (Treatment),Green Button,0,167.10164044452506,6,0.0
B_0716,B (Treatment),Green Button,0,103.85483084922373,4,0.0
B_0717,B (Treatment),Green Button,0,102.30279235480221,1,0.0
B_0718,B (Treatment),Green Button,0,170.69114779102563,2,0.0
B_0719,B (Treatment),Green Button,0,103.20219466678078,3,0.0
B_0720,B (Treatment),Green Button,0,149.26026906197623,7,46.561723395719
B_0721,B (Treatment),Green Button,0,117.75000597058293,4,0.0
B_0722,B (Treatment),Green Button,0,180.27725788660712,3,0.0
B_0723,B (Treatment),Green Button,0,113.42810562413939,9,73.10349023457597
B_0724,B (Treatment),Green Button,0,167.01412284576318,5,0.0
B_0725,B (Treatment),Green Button,0,140.1760423136902,3,49.77103425197757
B_0726,B (Treatment),Green Button,0,142.06145591856003,3,0.0
B_0727,B (Treatment),Green Button,0,79.83135972216077,3,40.66897202340171
B_0728,B (Treatment),Green Button,0,73.31842611023988,5,0.0
B_0729,B (Treatment),Green Button,1,128.8241536725152,3,0.0
B_0730,B (Treatment),Green Button,0,141.91336977566513,5,0.0
B_0731,B (Treatment),Green Button,0,103.49446082334376,5,0.0
B_0732,B (Treatment),Green Button,0,104.51658450666241,2,0.0
B_0733,B (Treatment),Green Button,0,150.72123363513174,2,24.034135539567338
B_0734,B (Treatment),Green Button,0,150.75992545279965,2,0.0
B_0735,B (Treatment),Green Button,0,131.14325030913804,1,0.0
B_0736,B (Treatment),Green Button,0,156.8456481932101,4,0.0
B_0737,B (Treatment),Green Button,1,102.12233571983589,1,0.0
B_0738,B (Treatment),Green Button,0,125.03382232156483,4,0.0
B_0739,B (Treatment),Green Button,0,181.14057296194284,8,0.0
B_0740,B (Treatment),Green Button,1,136.9130196383149,3,42.032625823650434
B_0741,B (Treatment),Green Button,0,138.53675040843598,3,0.0
B_0742,B (Treatment),Green Button,1,199.56650440709672,3,0.0
B_0743,B (Treatment),Green Button,1,95.81841935623441,5,0.0
B_0744,B (Treatment),Green Button,1,157.30005026597908,3,0.0
B_0745,B (Treatment),Green Button,0,181.5916158346268,4,0.0
B_0746,B (Treatment),Green Button,0,125.9039780580407,8,0.0
B_0747,B (Treatment),Green Button,0,159.06966203193568,5,0.0
B_0748,B (Treatment),Green Button,1,107.50345407809466,5,0.0
B_0749,B (Treatment),Green Button,0,115.77149292411416,1,0.0
B_0750,B (Treatment),Green Button,0,145.77905964933376,5,0.0
B_0751,B (Treatment),Green Button,0,157.35986684709653,7,0.0
B_0752,B (Treatment),Green Button,0,166.38622234737488,7,0.0
B_0753,B (Treatment),Green Button,0,178.9496004343058,2,58.05287132822307
B_0754,B (Treatment),Green Button,0,133.1114963604549,3,0.0
B_0755,B (Treatment),Green Button,0,168.42112914483246,2,0.0
B_0756,B (Treatment),Green Button,0,125.41546438342382,3,0.0
B_0757,B (Treatment),Green Button,1,160.2585567244715,7,0.0
B_0758,B (Treatment),Green Button,0,140.8096863398611,3,0.0
B_0759,B (Treatment),Green Button,0,147.47898139829385,4,0.0
B_0760,B (Treatment),Green Button,0,146.85822047261706,4,0.0
B_0761,B (Treatment),Green Button,0,90.06825972566125,7,81.89591487715724
B_0762,B (Treatment),Green Button,0,103.52458795189835,1,25.821224545581245
B_0763,B (Treatment),Green Button,1,137.87116031489063,4,0.0
B_0764,B (Treatment),Green Button,0,87.75618577004728,4,0.0
B_0765,B (Treatment),Green Button,0,158.27391088959317,5,56.19814081405338
B_0766,B (Treatment),Green Button,0,159.40356705606797,1,0.0
B_0767,B (Treatment),Green Button,0,144.16077548057814,1,0.0
B_0768,B (Treatment),Green Button,0,103.60824764277818,2,50.66313554823248
B_0769,B (Treatment),Green Button,0,173.6438902883184,1,61.09810440627971
B_0770,B (Treatment),Green Button,0,192.04189791211402,4,0.0
B_0771,B (Treatment),Green Button,0,139.11815116848726,2,0.0
B_0772,B (Treatment),Green Button,0,149.29499059663462,1,0.0
B_0773,B (Treatment),Green Button,0,140.64868233428922,3,41.032179513196866
B_0774,B (Treatment),Green Button,0,149.85033729196638,2,50.685438084444804
B_0775,B (Treatment),Green Button,0,131.65235481446092,2,0.0
B_0776,B (Treatment),Green Button,1,134.0322012843735,4,0.0
B_0777,B (Treatment),Green Button,0,160.36009281392623,5,0.0
B_0778,B (Treatment),Green Button,0,200.67747653310033,1,0.0
B_0779,B (Treatment),Green Button,1,95.79800543675131,1,0.0
B_0780,B (Treatment),Green Button,0,132.09325043671691,4,0.0
B_0781,B (Treatment),Green Button,0,101.9471064135017,5,0.0
B_0782,B (Treatment),Green Button,0,179.57669716013032,4,0.0
B_0783,B (Treatment),Green Button,0,118.54333685904285,2,0.0
B_0784,B (Treatment),Green Button,0,94.59037777399777,3,0.0
B_0785,B (Treatment),Green Button,0,152.86923596776006,7,0.0
B_0786,B (Treatment),Green Button,0,183.84071121280712,2,0.0
B_0787,B (Treatment),Green Button,0,153.58074031970136,6,0.0
B_0788,B (Treatment),Green Button,1,140.73434056389368,9,65.15503595970604
B_0789,B (Treatment),Green Button,0,146.45594583772782,4,0.0
B_0790,B (Treatment),Green Button,0,174.61553855911552,4,0.0
B_0791,B (Treatment),Green Button,0,110.5224204396038,2,0.0
B_0792,B (Treatment),Green Button,0,131.86828108558325,3,65.20264120094915
B_0793,B (Treatment),Green Button,0,122.32467584173307,4,0.0
B_0794,B (Treatment),Green Button,1,102.29977139583211,3,0.0
B_0795,B (Treatment),Green Button,0,125.80549273632954,2,0.0
B_0796,B (Treatment),Green Button,0,166.01619068750855,1,0.0
B_0797,B (Treatment),Green Button,0,150.8648601549963,4,59.77190293560544
B_0798,B (Treatment),Green Button,0,153.0406940030296,3,0.0
B_0799,B (Treatment),Green Button,0,139.1013171262929,4,0.0
B_0800,B (Treatment),Green Button,0,149.6530659164005,4,0.0
B_0801,B (Treatment),Green Button,0,112.58347041425304,4,0.0
B_0802,B (Treatment),Green Button,0,126.33372319403757,4,0.0
B_0803,B (Treatment),Green Button,0,140.37611863512294,4,37.621462636805035
B_0804,B (Treatment),Green Button,0,142.77044404869292,5,66.90178733251652
B_0805,B (Treatment),Green Button,0,143.96525993781245,1,0.0
B_0806,B (Treatment),Green Button,0,131.12661210354142,6,0.0
B_0807,B (Treatment),Green Button,0,124.43214476835077,2,0.0
B_0808,B (Treatment),Green Button,0,223.41759592524033,2,0.0
B_0809,B (Treatment),Green Button,0,160.39004364210717,5,0.0
B_0810,B (Treatment),Green Button,0,146.56812932667341,4,0.0
B_0811,B (Treatment),Green Button,1,128.47016205022098,6,0.0
B_0812,B (Treatment),Green Button,0,122.36587284557146,7,0.0
B_0813,B (Treatment),Green Button,1,131.33758337564524,3,0.0
B_0814,B (Treatment),Green Button,0,143.19920762042713,1,0.0
B_0815,B (Treatment),Green Button,0,82.34780476623372,5,0.0
B_0816,B (Treatment),Green Button,1,91.05709132950886,10,0.0
B_0817,B (Treatment),Green Button,0,117.16729310970919,9,60.09857394498581
B_0818,B (Treatment),Green Button,0,140.79990422979992,5,0.0
B_0819,B (Treatment),Green Button,0,128.30035187974815,5,72.3420362296846
B_0820,B (Treatment),Green Button,0,176.38739433078555,3,0.0
B_0821,B (Treatment),Green Button,1,93.49288996411848,2,0.0
B_0822,B (Treatment),Green Button,0,113.96232685110563,5,0.0
B_0823,B (Treatment),Green Button,0,177.56256874775084,4,27.849353162079726
B_0824,B (Treatment),Green Button,0,138.67134109090412,4,0.0
B_0825,B (Treatment),Green Button,0,159.77559231843244,3,80.98727511543439
B_0826,B (Treatment),Green Button,0,192.43491441154498,2,0.0
B_0827,B (Treatment),Green Button,0,115.57347629874897,3,0.0
B_0828,B (Treatment),Green Button,0,132.2191985418231,6,0.0
B_0829,B (Treatment),Green Button,0,127.3720467739356,8,0.0
B_0830,B (Treatment),Green Button,0,80.27139587446828,2,70.38110087712984
B_0831,B (Treatment),Green Button,1,126.30888949483287,2,0.0
B_0832,B (Treatment),Green Button,0,159.66974124665865,2,0.0
B_0833,B (Treatment),Green Button,0,150.13650717074273,4,0.0
B_0834,B (Treatment),Green Button,0,152.33432874286427,3,0.0
B_0835,B (Treatment),Green Button,0,124.48574854209402,4,0.0
B_0836,B (Treatment),Green Button,0,116.62927739184204,5,0.0
B_0837,B (Treatment),Green Button,0,170.53915881316138,6,0.0
B_0838,B (Treatment),Green Button,0,121.07511990198526,5,0.0
B_0839,B (Treatment),Green Button,0,143.23429708621,5,0.0
B_0840,B (Treatment),Green Button,0,139.57337105897108,5,0.0
B_0841,B (Treatment),Green Button,0,175.92807645519932,4,0.0
B_0842,B (Treatment),Green Button,1,162.19954601482607,3,0.0
B_0843,B (Treatment),Green Button,0,98.73275862132061,4,0.0
B_0844,B (Treatment),Green Button,0,101.74851133029887,7,0.0
B_0845,B (Treatment),Green Button,0,151.20947490593576,3,0.0
B_0846,B (Treatment),Green Button,0,133.19854587338332,5,0.0
B_0847,B (Treatment),Green Button,0,122.25519004929461,4,0.0
B_0848,B (Treatment),Green Button,1,163.4375807518452,4,0.0
B_0849,B (Treatment),Green Button,0,140.24886269848952,2,0.0
B_0850,B (Treatment),Green Button,0,136.46880683290442,4,0.0
B_0851,B (Treatment),Green Button,0,156.8352019411414,6,0.0
B_0852,B (Treatment),Green Button,0,124.49694814158019,3,0.0
B_0853,B (Treatment),Green Button,0,178.9185315932315,4,29.80860070922931
B_0854,B (Treatment),Green Button,0,112.93466654947578,7,0.0
B_0855,B (Treatment),Green Button,0,153.39401385757847,4,0.0
B_0856,B (Treatment),Green Button,0,175.14731948247567,4,0.0
B_0857,B (Treatment),Green Button,0,96.4357263003812,4,0.0
B_0858,B (Treatment),Green Button,0,125.38661507613142,6,0.0
B_0859,B (Treatment),Green Button,0,166.9818070007956,5,0.0
B_0860,B (Treatment),Green Button,0,167.4028473364687,2,0.0
B_0861,B (Treatment),Green Button,0,130.1981231891293,1,0.0
B_0862,B (Treatment),Green Button,0,114.42920937704794,5,46.706425924438015
B_0863,B (Treatment),Green Button,1,161.76620302526135,3,0.0
B_0864,B (Treatment),Green Button,0,168.13937487228492,3,0.0
B_0865,B (Treatment),Green Button,0,102.38942624165296,6,0.0
B_0866,B (Treatment),Green Button,1,101.29041782894136,3,0.0
B_0867,B (Treatment),Green Button,0,141.3071870955408,2,0.0
B_0868,B (Treatment),Green Button,0,152.62209773600898,3,0.0
B_0869,B (Treatment),Green Button,0,126.62606561355847,2,0.0
B_0870,B (Treatment),Green Button,0,154.02022695950578,7,0.0
B_0871,B (Treatment),Green Button,0,115.1161750085533,3,0.0
B_0872,B (Treatment),Green Button,0,75.78857922593541,5,47.61763637811945
B_0873,B (Treatment),Green Button,0,123.13076997468731,5,0.0
B_0874,B (Treatment),Green Button,0,136.77050010236684,4,0.0
B_0875,B (Treatment),Green Button,0,127.27648112289921,3,0.0
B_0876,B (Treatment),Green Button,0,102.5591086175344,2,0.0
B_0877,B (Treatment),Green Button,0,84.16182867539311,3,72.0346190151221
B_0878,B (Treatment),Green Button,0,120.60551347769886,3,0.0
B_0879,B (Treatment),Green Button,0,160.1343616061928,5,0.0
B_0880,B (Treatment),Green Button,0,170.1735283035831,7,0.0
B_0881,B (Treatment),Green Button,0,168.25597475587674,7,0.0
B_0882,B (Treatment),Green Button,0,112.15453301584051,7,82.06382705616839
B_0883,B (Treatment),Green Button,0,102.6962229383498,5,0.0
B_0884,B (Treatment),Green Button,1,148.90576921943708,4,0.0
B_0885,B (Treatment),Green Button,0,152.7828003247419,6,0.0
B_0886,B (Treatment),Green Button,0,146.20474894561391,2,0.0
B_0887,B (Treatment),Green Button,0,78.60622832134263,4,0.0
B_0888,B (Treatment),Green Button,0,110.72723162326294,4,0.0
B_0889,B (Treatment),Green Button,0,134.1687138719926,3,0.0
B_0890,B (Treatment),Green Button,0,148.64210944965197,2,0.0
B_0891,B (Treatment),Green Button,1,156.48460615286962,3,0.0
B_0892,B (Treatment),Green Button,0,139.03909862389713,7,0.0
B_0893,B (Treatment),Green Button,0,144.2619465830706,1,0.0
B_0894,B (Treatment),Green Button,0,137.3762328341109,1,45.97496234338838
B_0895,B (Treatment),Green Button,1,154.19734247811752,5,0.0
B_0896,B (Treatment),Green Button,0,143.7602382417455,4,0.0
B_0897,B (Treatment),Green Button,0,136.84065448132404,6,0.0
B_0898,B (Treatment),Green Button,0,127.48567362415334,2,73.72886704374028
B_0899,B (Treatment),Green Button,0,137.27615990118946,3,0.0
B_0900,B (Treatment),Green Button,0,148.5685586074997,4,0.0
B_0901,B (Treatment),Green Button,0,142.4893108891457,1,0.0
B_0902,B (Treatment),Green Button,0,145.6631397136671,1,0.0
B_0903,B (Treatment),Green Button,0,172.5962121178332,4,0.0
B_0904,B (Treatment),Green Button,0,142.42458983690446,3,48.234608220768905
B_0905,B (Treatment),Green Button,0,116.82804142675158,5,0.0
B_0906,B (Treatment),Green Button,0,159.74099000783673,4,0.0
B_0907,B (Treatment),Green Button,1,96.74644654527032,7,70.43741241204441
B_0908,B (Treatment),Green Button,0,104.72042533929996,3,0.0
B_0909,B (Treatment),Green Button,1,144.40372341216192,1,0.0
B_0910,B (Treatment),Green Button,0,149.45910669802421,6,52.58487750707948
B_0911,B (Treatment),Green Button,0,100.13856574188814,1,0.0
B_0912,B (Treatment),Green Button,0,124.281110532371,2,0.0
B_0913,B (Treatment),Green Button,0,118.02965269784956,1,0.0
B_0914,B (Treatment),Green Button,0,121.37306295931529,4,0.0
B_0915,B (Treatment),Green Button,0,161.4207377356425,2,0.0
B_0916,B (Treatment),Green Button,0,154.7821529793231,5,0.0
B_0917,B (Treatment),Green Button,0,134.46457896409618,3,0.0
B_0918,B (Treatment),Green Button,1,119.71306604078202,4,0.0
B_0919,B (Treatment),Green Button,0,97.20980923383607,6,0.0
B_0920,B (Treatment),Green Button,1,174.76517828589456,3,0.0
B_0921,B (Treatment),Green Button,0,151.57918920797772,2,0.0
B_0922,B (Treatment),Green Button,0,115.21326508595206,3,67.43938167012823
B_0923,B (Treatment),Green Button,0,155.14878593349695,4,0.0
B_0924,B (Treatment),Green Button,0,133.0337386239105,3,0.0
B_0925,B (Treatment),Green Button,0,126.9609338638544,4,0.0
B_0926,B (Treatment),Green Button,0,147.18592279210887,4,0.0
B_0927,B (Treatment),Green Button,0,114.2380490024437,3,0.0
B_0928,B (Treatment),Green Button,0,125.37481745371691,2,25.316977597898557
B_0929,B (Treatment),Green Button,0,138.40090979758727,5,0.0
B_0930,B (Treatment),Green Button,0,121.01536659921402,6,0.0
B_0931,B (Treatment),Green Button,0,153.73438588749067,5,0.0
B_0932,B (Treatment),Green Button,0,187.3338621029913,4,0.0
B_0933,B (Treatment),Green Button,0,113.879652287,2,0.0
B_0934,B (Treatment),Green Button,0,88.37649170348675,4,0.0
B_0935,B (Treatment),Green Button,0,78.95127531066467,5,0.0
B_0936,B (Treatment),Green Button,0,130.7868920381405,1,0.0
B_0937,B (Treatment),Green Button,0,116.43139147646689,5,0.0
B_0938,B (Treatment),Green Button,0,140.82009402987825,1,0.0
B_0939,B (Treatment),Green Button,0,138.71273481673083,1,0.0
B_0940,B (Treatment),Green Button,0,90.10992829480531,3,0.0
B_0941,B (Treatment),Green Button,0,84.18325277452064,4,0.0
B_0942,B (Treatment),Green Button,0,143.28613072969065,6,0.0
B_0943,B (Treatment),Green Button,0,138.7920073721588,1,0.0
B_0944,B (Treatment),Green Button,0,123.07709604573657,3,0.0
B_0945,B (Treatment),Green Button,0,88.59997961629547,3,0.0
B_0946,B (Treatment),Green Button,0,148.19895535741975,5,0.0
B_0947,B (Treatment),Green Button,0,170.6131872718704,8,0.0
B_0948,B (Treatment),Green Button,0,142.78350832612983,1,0.0
B_0949,B (Treatment),Green Button,0,111.2707310641782,4,74.91985882275928
B_0950,B (Treatment),Green Button,0,136.24746063599224,1,50.33166822047832
B_0951,B (Treatment),Green Button,1,96.74880573385681,2,0.0
B_0952,B (Treatment),Green Button,1,164.6228999874862,1,0.0
B_0953,B (Treatment),Green Button,0,137.2916413668271,3,0.0
B_0954,B (Treatment),Green Button,0,85.49160647090952,3,0.0
B_0955,B (Treatment),Green Button,0,126.58111790757688,6,0.0
B_0956,B (Treatment),Green Button,0,147.97244228655848,2,68.55599176447616
B_0957,B (Treatment),Green Button,0,125.67466661268537,4,0.0
B_0958,B (Treatment),Green Button,1,127.27491979967513,5,0.0
B_0959,B (Treatment),Green Button,0,100.7167382026764,5,0.0
B_0960,B (Treatment),Green Button,0,150.86314763828636,7,0.0
B_0961,B (Treatment),Green Button,0,116.84286239946415,7,0.0
B_0962,B (Treatment),Green Button,0,74.61952944385908,7,0.0
B_0963,B (Treatment),Green Button,1,124.60479362122898,4,0.0
B_0964,B (Treatment),Green Button,1,162.4721920359699,1,0.0
B_0965,B (Treatment),Green Button,0,124.16597549520148,1,0.0
B_0966,B (Treatment),Green Button,0,183.66357958345856,3,0.0
B_0967,B (Treatment),Green Button,0,147.01110255935848,2,62.73273451022639
B_0968,B (Treatment),Green Button,0,144.48522854385024,4,0.0
B_0969,B (Treatment),Green Button,0,131.40484855430697,7,0.0
B_0970,B (Treatment),Green Button,0,133.08798618259985,7,0.0
B_0971,B (Treatment),Green Button,0,127.62413821665389,7,0.0
B_0972,B (Treatment),Green Button,0,126.53645702168926,2,0.0
B_0973,B (Treatment),Green Button,0,149.86428053788018,5,0.0
B_0974,B (Treatment),Green Button,0,108.79672556586416,9,0.0
B_0975,B (Treatment),Green Button,0,104.87497279572074,1,0.0
B_0976,B (Treatment),Green Button,1,103.55053857548943,1,0.0
B_0977,B (Treatment),Green Button,1,192.27832733496032,1,0.0
B_0978,B (Treatment),Green Button,0,149.84960124677625,2,48.35842664970705
B_0979,B (Treatment),Green Button,0,143.52578164704406,1,69.70508005326646
B_0980,B (Treatment),Green Button,0,105.38958923178392,6,51.837875132406836
B_0981,B (Treatment),Green Button,0,152.4535844188952,2,0.0
B_0982,B (Treatment),Green Button,0,131.7360022993068,6,53.83228327683514
B_0983,B (Treatment),Green Button,0,140.996730351689,9,0.0
B_0984,B (Treatment),Green Button,0,107.65463115582043,4,0.0
B_0985,B (Treatment),Green Button,0,139.48752800769213,1,0.0
B_0986,B (Treatment),Green Button,0,123.13266093021846,4,0.0
B_0987,B (Treatment),Green Button,0,113.56288760315473,2,0.0
B_0988,B (Treatment),Green Button,0,155.55497740260296,7,0.0
B_0989,B (Treatment),Green Button,0,91.94418136115993,5,0.0
B_0990,B (Treatment),Green Button,1,150.81373540079622,7,0.0
B_0991,B (Treatment),Green Button,0,154.1656117394839,5,0.0
B_0992,B (Treatment),Green Button,1,110.36997708456526,5,0.0
B_0993,B (Treatment),Green Button,0,112.03080308829091,7,0.0
B_0994,B (Treatment),Green Button,0,128.75528092454073,3,0.0
B_0995,B (Treatment),Green Button,0,142.89701389294217,3,33.33668019614889
B_0996,B (Treatment),Green Button,0,130.7200602292017,6,0.0
B_0997,B (Treatment),Green Button,0,147.13974888537263,3,0.0
B_0998,B (Treatment),Green Button,0,184.36343027104718,6,0.0
B_0999,B (Treatment),Green Button,0,120.78393046380802,4,0.0
