Date,Month,Quarter,Year,Region,Segment,Channel,Product,Sales_Rep,Revenue,Profit,Marketing_Spend,Ad_Spend,Operating_Cost,Support_Cost,Refund_Amount,Discount_Pct,Units_Sold,Avg_Order_Value,Customers_Start,New_Customers,Customers_Churned,Customers_End,Customer_Lifetime_Months,Website_Visits,Conversion_Rate_Pct,Email_Campaigns,NPS_Score,CSAT_Score,Tickets_Raised,Tickets_Resolved,Churn_Rate_Pct,ROI_Pct,LTV,CAC,Profit_Margin_Pct,LTV_CAC_Ratio,Resolution_Rate_Pct,Revenue_Per_Customer
2021-04-03,April,Q2,2021,Central,SMB,Social,Product_C,Rep_12,43857.1,12693.83,6485.92,3973.77,23731.83,945.52,1630.58,14.8,727,301.31,1267,206,77,1396,52,19545,7.78,12,74,7.9,40,33,6.08,95.71,15668.12,31.49,28.94,497.56,82.5,34.61
2021-04-04,April,Q2,2021,Central,Government,Online,Product_A,Rep_18,45809.14,13920.48,5119.87,3332.63,24630.7,2138.09,776.63,20.49,484,410.34,1321,209,95,1435,39,14818,4.57,1,73,9.6,186,184,7.19,171.89,16003.26,24.5,30.39,653.19,98.92,34.68
2021-04-05,April,Q2,2021,Central,Retail,Partner,Product_A,Rep_9,45566.99,18028.33,4398.29,2301.16,21640.25,1500.12,1029.88,20.63,475,167.54,1529,266,39,1756,18,2389,3.14,2,83,6.0,191,168,2.55,309.89,3015.72,16.53,39.56,182.44,87.96,29.8
2021-04-06,April,Q2,2021,West,SMB,Direct,Product_B,Rep_7,40290.03,17146.08,3430.49,2417.44,17460.57,2252.89,205.42,1.66,329,216.23,1447,242,104,1585,20,9882,4.38,4,41,5.6,118,105,7.19,399.81,4324.6,14.18,42.56,304.98,88.98,27.84
2021-04-07,April,Q2,2021,South,Enterprise,Social,Product_C,Rep_6,49168.29,18019.51,4517.73,2735.27,23900.99,2730.06,179.61,4.27,420,181.23,1292,156,51,1397,33,11040,6.51,7,44,8.1,56,51,3.95,298.86,5980.59,28.96,36.65,206.51,91.07,38.06
2021-04-08,April,Q2,2021,South,Startup,Referral,Product_C,Rep_14,49073.04,20713.01,5711.33,3240.77,21028.72,1619.98,1134.21,7.78,719,511.18,1229,166,38,1357,37,7141,2.27,2,78,9.6,23,21,3.09,262.67,18913.66,34.41,42.21,549.66,91.3,39.93
2021-04-09,April,Q2,2021,East,SMB,Social,Product_E,Rep_18,47873.42,12559.68,4959.22,2893.7,27671.77,2682.75,721.92,8.02,298,493.0,1360,153,47,1466,23,14110,3.39,6,76,9.8,144,128,3.46,153.26,11339.0,32.41,26.24,349.86,88.89,35.2
2021-04-10,April,Q2,2021,East,Retail,Direct,Product_A,Rep_14,46754.99,15567.37,6453.21,3575.65,21936.3,2798.11,1432.57,16.47,230,481.48,1375,155,62,1468,18,6969,1.83,2,73,7.6,96,74,4.51,141.23,8666.64,41.63,33.3,208.18,77.08,34.0
2021-04-11,April,Q2,2021,South,Government,Direct,Product_D,Rep_5,40931.15,16615.16,4509.06,3474.1,17636.9,2170.03,88.01,15.58,752,460.83,1450,243,51,1642,57,14162,4.53,12,63,7.5,143,138,3.52,268.48,26267.31,18.56,40.59,1415.26,96.5,28.23
2021-04-12,April,Q2,2021,East,Enterprise,Referral,Product_E,Rep_20,45984.86,20403.73,4479.39,2466.85,18627.99,2473.75,279.97,12.36,700,452.31,1351,251,53,1549,58,10131,7.29,7,71,8.3,52,48,3.92,355.5,26233.98,17.85,44.37,1469.69,92.31,34.04
2021-04-13,April,Q2,2021,West,Government,Social,Product_E,Rep_13,46454.6,14757.47,5723.21,4377.56,24582.12,1391.8,2009.6,5.28,127,368.51,1460,287,41,1706,26,6037,1.67,2,35,7.9,105,97,2.81,157.85,9581.26,19.94,31.77,480.5,92.38,31.82
2021-04-14,April,Q2,2021,West,Startup,Partner,Product_E,Rep_1,44236.86,13274.46,5727.54,3847.03,23329.66,1905.2,1252.59,9.55,385,427.26,1606,262,61,1807,49,15693,6.23,3,35,8.2,103,103,3.8,131.77,20935.74,21.86,30.01,957.72,100.0,27.54
2021-04-15,April,Q2,2021,Central,Retail,Partner,Product_B,Rep_12,47521.9,19840.21,4357.42,3312.66,22245.99,1078.28,1691.91,13.59,99,176.54,1498,177,81,1594,32,3451,8.03,9,74,9.3,148,139,5.41,355.32,5649.28,24.62,41.75,229.46,93.92,31.72
2021-04-16,April,Q2,2021,North,Government,Social,Product_B,Rep_19,50428.66,23707.9,4625.99,2970.9,20894.73,1200.04,2122.98,11.7,134,411.96,1416,157,66,1507,25,1024,3.16,13,80,8.7,51,48,4.66,412.49,10299.0,29.46,47.01,349.59,94.12,35.61
2021-04-17,April,Q2,2021,East,Government,Partner,Product_E,Rep_10,57919.42,21751.73,4782.23,3721.96,27912.86,3472.6,1343.25,3.18,744,494.26,1406,255,57,1604,13,6962,6.36,4,59,7.6,71,70,4.05,354.84,6425.38,18.75,37.56,342.69,98.59,41.19
2021-04-18,April,Q2,2021,East,SMB,Social,Product_D,Rep_5,49441.46,18448.73,6503.93,3664.62,22853.99,1634.81,1881.4,16.24,744,372.58,1393,220,90,1523,19,3556,8.33,14,40,7.5,35,26,6.46,183.66,7079.02,29.56,37.31,239.48,74.29,35.49
2021-04-19,April,Q2,2021,Central,Government,Social,Product_C,Rep_20,49936.4,14390.79,6315.27,4208.54,26737.15,2493.19,1309.8,1.83,53,304.52,1550,251,114,1687,56,17444,8.24,5,27,8.3,80,68,7.35,127.87,17053.12,25.16,28.82,677.79,85.0,32.22
2021-04-20,April,Q2,2021,North,Startup,Direct,Product_C,Rep_6,48356.5,15152.68,5475.12,2944.25,25201.27,2527.43,538.57,9.45,366,269.19,1374,245,90,1529,17,8675,3.14,9,29,7.5,12,10,6.55,176.76,4576.23,22.35,31.34,204.75,83.33,35.19
2021-04-21,April,Q2,2021,North,SMB,Online,Product_A,Rep_12,39214.95,13084.8,5454.48,3459.05,18545.48,2130.19,662.06,17.75,160,457.97,1445,246,58,1633,48,17506,2.2,7,76,7.5,193,154,4.01,139.89,21982.56,22.17,33.37,991.55,79.79,27.14
2021-04-22,April,Q2,2021,Central,Government,Direct,Product_C,Rep_3,48756.32,17558.1,6650.21,4462.1,21627.26,2920.75,1195.38,0.5,383,453.25,1450,266,94,1622,48,6616,2.54,8,23,5.6,48,46,6.48,164.02,21756.0,25.0,36.01,870.24,95.83,33.63
2021-04-23,April,Q2,2021,East,Retail,Partner,Product_C,Rep_14,49270.12,12404.16,5960.44,4063.25,29444.18,1461.34,780.65,14.25,182,566.35,1398,148,41,1505,44,11294,6.41,11,62,6.2,182,169,2.93,108.11,24919.4,40.27,25.18,618.81,92.86,35.24
2021-04-24,April,Q2,2021,East,Retail,Online,Product_D,Rep_4,61365.26,21281.88,8638.94,5266.8,30118.09,1326.35,1029.49,8.36,661,308.42,1315,230,37,1508,52,18570,6.58,3,82,7.6,39,36,2.81,146.35,16037.84,37.56,34.68,426.99,92.31,46.67
2021-04-25,April,Q2,2021,East,SMB,Social,Product_C,Rep_17,48167.32,15966.92,4547.42,2377.85,25897.39,1755.59,812.57,0.22,733,497.32,1489,276,61,1704,17,15010,6.22,11,62,9.0,193,193,4.1,251.12,8454.44,16.48,33.15,513.01,100.0,32.35
2021-04-26,April,Q2,2021,Central,Enterprise,Partner,Product_D,Rep_17,50716.95,23271.57,4454.69,3103.13,21712.46,1278.23,311.5,4.76,168,407.37,1454,187,100,1541,37,14394,3.85,11,70,6.7,187,145,6.88,422.41,15072.69,23.82,45.89,632.77,77.54,34.88
2021-04-27,April,Q2,2021,Central,Retail,Referral,Product_B,Rep_14,49115.73,18816.37,4856.68,3139.99,24416.31,1026.37,207.86,23.52,399,572.58,1514,248,53,1709,50,10922,2.69,4,75,7.7,198,182,3.5,287.43,28629.0,19.58,38.31,1462.16,91.92,32.44
2021-04-28,April,Q2,2021,North,Government,Partner,Product_D,Rep_15,43525.98,20721.83,3656.01,1978.13,17650.1,1498.04,101.19,13.03,736,377.58,1415,186,34,1567,52,5089,5.57,7,62,7.0,18,16,2.4,466.79,19634.16,19.66,47.61,998.69,88.89,30.76
2021-04-29,April,Q2,2021,Central,Retail,Online,Product_B,Rep_7,55163.56,18224.81,6464.17,5046.98,27641.96,2832.62,306.04,24.93,591,371.73,1595,312,45,1862,48,15448,4.89,4,43,6.0,114,91,2.82,181.94,17843.04,20.72,33.04,861.15,79.82,34.59
2021-04-30,April,Q2,2021,North,Startup,Online,Product_D,Rep_4,53289.19,11669.63,7756.9,6102.36,31590.02,2272.64,915.79,13.12,104,402.49,1389,144,99,1434,25,3472,6.6,2,53,9.6,8,6,7.13,50.44,10062.25,53.87,21.9,186.79,75.0,38.37
2021-05-01,May,Q2,2021,North,SMB,Social,Product_E,Rep_17,53564.77,21848.72,4432.7,3355.47,25541.9,1741.45,1590.53,13.6,410,487.51,1652,261,96,1817,48,11469,4.59,14,78,9.2,149,144,5.81,392.9,23400.48,16.98,40.79,1378.12,96.64,32.42
2021-05-02,May,Q2,2021,West,Enterprise,Referral,Product_B,Rep_6,45142.75,20651.87,3997.29,3010.6,18409.18,2084.41,424.67,9.8,757,566.85,1310,153,46,1417,19,8450,3.87,10,21,5.8,116,102,3.51,416.65,10770.15,26.13,45.75,412.18,87.93,34.46
2021-05-03,May,Q2,2021,North,Government,Social,Product_B,Rep_11,56783.74,25715.89,6340.13,3357.74,23065.05,1662.67,2521.22,7.75,502,183.32,1532,262,82,1712,50,3964,3.55,6,21,8.6,73,69,5.35,305.61,9166.0,24.2,45.29,378.76,94.52,37.07
2021-05-04,May,Q2,2021,South,Enterprise,Referral,Product_C,Rep_12,42840.59,15270.79,6227.79,4969.94,20460.55,881.46,1731.58,6.29,602,190.99,1540,181,80,1641,24,9104,2.98,9,29,7.0,156,135,5.19,145.2,4583.76,34.41,35.65,133.21,86.54,27.82
2021-05-05,May,Q2,2021,South,Enterprise,Referral,Product_B,Rep_15,52864.22,21953.98,5399.07,3348.04,22837.61,2673.56,1375.86,8.59,734,573.41,1417,175,84,1508,24,18694,3.36,2,42,9.8,53,41,5.93,306.63,13761.84,30.85,41.53,446.09,77.36,37.31
2021-05-06,May,Q2,2021,West,Enterprise,Social,Product_D,Rep_12,60962.29,26510.87,7041.54,3865.36,24669.64,2740.24,2207.47,11.5,379,385.51,1543,231,52,1722,51,3212,2.16,1,34,6.8,59,47,3.37,276.49,19661.01,30.48,43.49,645.05,79.66,39.51
2021-05-07,May,Q2,2021,East,Retail,Partner,Product_E,Rep_11,45137.41,14234.31,3742.35,2782.93,24881.67,2279.08,826.76,4.8,268,420.53,1632,313,117,1828,54,10454,3.93,8,36,6.5,155,126,7.17,280.36,22708.62,11.96,31.54,1898.71,81.29,27.66
2021-05-08,May,Q2,2021,South,SMB,Direct,Product_E,Rep_17,47338.68,18762.87,4278.66,2429.08,23276.65,1020.5,87.05,5.62,257,376.08,1287,156,50,1393,39,7792,1.76,1,33,7.9,85,84,3.89,338.52,14667.12,27.43,39.64,534.71,98.82,36.78
2021-05-09,May,Q2,2021,East,Startup,Referral,Product_C,Rep_8,50748.51,17234.31,7564.78,4976.51,23235.15,2714.27,2294.68,6.79,719,183.89,1563,179,96,1646,29,10554,2.8,1,35,9.1,144,101,6.14,127.82,5332.81,42.26,33.96,126.19,70.14,32.47
2021-05-10,May,Q2,2021,East,Startup,Online,Product_D,Rep_12,47812.95,10884.33,7055.2,3798.55,27732.31,2141.11,305.51,11.23,789,514.1,1267,223,27,1463,30,9703,6.73,3,51,6.3,143,142,2.13,54.27,15423.0,31.64,22.76,487.45,99.3,37.74
2021-05-11,May,Q2,2021,Central,Government,Social,Product_D,Rep_9,42657.09,19361.65,3427.32,2201.69,18053.67,1814.45,2021.81,16.32,134,505.58,1424,214,60,1578,49,14219,3.78,5,42,8.6,119,118,4.21,464.92,24773.42,16.02,45.39,1546.41,99.16,29.96
2021-05-12,May,Q2,2021,West,SMB,Partner,Product_A,Rep_11,50833.31,11041.24,7453.53,4974.8,30051.83,2286.71,1453.53,21.4,734,292.84,1687,323,69,1941,43,16399,6.18,13,53,5.8,79,79,4.09,48.13,12592.12,23.08,21.72,545.59,100.0,30.13
2021-05-13,May,Q2,2021,Central,SMB,Referral,Product_B,Rep_3,45259.05,16197.8,5645.54,3578.01,20945.59,2470.12,691.47,7.18,294,287.69,1470,169,77,1562,33,19229,6.52,12,35,9.5,102,86,5.24,186.91,9493.77,33.41,35.79,284.16,84.31,30.79
2021-05-14,May,Q2,2021,West,SMB,Partner,Product_C,Rep_7,53018.61,12623.07,7462.6,3886.87,30627.83,2305.11,1313.6,4.59,734,537.34,1415,233,34,1614,13,8660,5.57,9,53,5.8,131,130,2.4,69.15,6985.42,32.03,23.81,218.09,99.24,37.47
2021-05-15,May,Q2,2021,South,Enterprise,Social,Product_E,Rep_3,46133.61,14963.05,5159.2,3330.17,24016.63,1994.73,1157.1,9.47,384,193.51,1517,187,102,1602,24,2702,8.21,11,52,9.4,115,94,6.72,190.03,4644.24,27.59,32.43,168.33,81.74,30.41
2021-05-16,May,Q2,2021,South,Government,Online,Product_A,Rep_16,58560.48,15163.62,6798.39,4355.61,33106.67,3491.8,68.19,22.36,261,538.44,1747,202,58,1891,34,17774,1.65,10,62,7.6,105,74,3.32,123.05,18306.96,33.66,25.89,543.88,70.48,33.52
2021-05-17,May,Q2,2021,Central,Government,Referral,Product_D,Rep_10,46974.62,11213.25,5365.41,3103.82,28034.58,2361.38,834.88,0.25,645,260.23,1361,229,83,1507,36,18038,6.67,2,83,7.4,118,91,6.1,108.99,9368.28,23.43,23.87,399.84,77.12,34.51
2021-05-18,May,Q2,2021,Central,Startup,Referral,Product_B,Rep_7,49360.66,18655.7,6253.03,4855.36,22591.44,1860.49,1826.01,16.95,734,403.62,1443,230,98,1575,39,5271,8.21,12,37,9.7,33,32,6.79,198.35,15741.18,27.19,37.79,578.93,96.97,34.21
2021-05-19,May,Q2,2021,North,Retail,Partner,Product_E,Rep_20,55118.64,14865.58,4948.31,3094.36,32642.75,2662.0,1405.72,11.93,232,575.29,1702,299,91,1910,22,9955,7.54,12,80,9.8,66,46,5.35,200.42,12656.38,16.55,26.97,764.74,69.7,32.38
2021-05-20,May,Q2,2021,East,SMB,Social,Product_A,Rep_15,44976.81,18190.26,3692.51,2803.48,21494.25,1599.79,549.23,4.03,182,461.83,1742,228,112,1858,44,12459,2.68,1,39,8.3,57,49,6.43,392.63,20320.52,16.2,40.44,1254.35,85.96,25.82
2021-05-21,May,Q2,2021,South,Startup,Direct,Product_D,Rep_10,52348.51,20530.43,5316.26,2833.03,24975.6,1526.22,877.13,8.03,399,322.99,1550,224,93,1681,35,7674,3.79,1,30,6.0,121,87,6.0,286.18,11304.65,23.73,39.22,476.39,71.9,33.77
2021-05-22,May,Q2,2021,South,SMB,Referral,Product_E,Rep_12,57827.01,20743.75,7478.63,4454.74,27067.52,2537.11,2495.39,5.62,331,455.74,1441,203,60,1584,13,18469,2.71,8,65,7.7,180,141,4.16,177.37,5924.62,36.84,35.87,160.82,78.33,40.13
2021-05-23,May,Q2,2021,North,Government,Online,Product_E,Rep_18,43333.96,14753.55,4079.01,2255.28,22025.85,2475.55,1138.71,21.95,342,291.32,1778,353,122,2009,41,6446,5.71,10,83,7.8,95,69,6.86,261.69,11944.12,11.56,34.05,1033.23,72.63,24.37
2021-05-24,May,Q2,2021,East,Retail,Referral,Product_D,Rep_9,52374.62,20157.16,6658.92,4145.33,22564.51,2994.03,1383.61,12.05,318,265.78,1732,224,65,1891,28,2963,6.49,10,47,7.7,110,105,3.75,202.71,7441.84,29.73,38.49,250.31,95.45,30.24
2021-05-25,May,Q2,2021,South,Government,Referral,Product_D,Rep_9,52830.95,16255.43,7813.37,4168.36,26983.0,1779.15,2539.76,14.08,246,604.02,1644,213,89,1768,51,10977,3.72,10,67,7.9,90,79,5.41,108.05,30805.02,36.68,30.77,839.83,87.78,32.14
2021-05-26,May,Q2,2021,Central,Government,Direct,Product_C,Rep_4,55520.73,20208.37,4806.6,3039.26,28223.46,2282.3,890.78,14.84,586,480.53,1499,203,97,1605,45,11466,5.28,2,54,5.6,132,128,6.47,320.43,21623.85,23.68,36.4,913.17,96.97,37.04
2021-05-27,May,Q2,2021,South,Government,Direct,Product_E,Rep_5,45506.94,13291.31,5783.12,3505.5,25137.14,1295.37,1091.12,15.99,702,437.11,1580,247,68,1759,49,6177,6.34,13,27,8.6,198,179,4.3,129.83,21418.39,23.41,29.21,914.92,90.4,28.8
2021-05-28,May,Q2,2021,West,Retail,Social,Product_D,Rep_7,45169.49,11851.67,5016.64,2844.41,25598.9,2702.28,1833.23,12.39,784,293.61,1573,197,60,1710,33,12160,4.45,9,41,8.6,104,103,3.81,136.25,9689.13,25.47,26.24,380.41,99.04,28.72
2021-05-29,May,Q2,2021,North,SMB,Referral,Product_A,Rep_7,54461.56,16986.4,7666.55,5310.27,26582.05,3226.56,2066.58,0.45,69,173.99,1626,311,77,1860,16,5572,7.48,9,43,6.0,180,154,4.74,121.57,2783.84,24.65,31.19,112.93,85.56,33.49
2021-05-30,May,Q2,2021,North,Startup,Referral,Product_B,Rep_11,53416.86,21428.31,4935.74,3875.91,24596.68,2456.13,709.91,8.37,762,163.54,1742,220,120,1842,59,8543,6.9,2,83,8.0,98,87,6.89,334.15,9648.86,22.44,40.12,429.98,88.78,30.66
2021-05-31,May,Q2,2021,East,Startup,Partner,Product_C,Rep_10,53264.48,19573.24,6843.62,3847.03,24068.46,2779.16,402.39,4.6,454,392.09,1689,320,128,1881,51,9907,1.95,3,84,7.9,191,167,7.58,186.01,19996.59,21.39,36.75,934.86,87.43,31.54
2021-06-01,June,Q2,2021,South,SMB,Partner,Product_D,Rep_11,53824.33,20119.7,7463.72,5325.64,23624.83,2616.08,1885.75,17.0,164,491.02,1497,165,79,1583,27,17626,5.85,2,33,8.4,189,160,5.28,169.57,13257.54,45.23,37.38,293.11,84.66,35.95
2021-06-02,June,Q2,2021,West,Retail,Online,Product_B,Rep_18,48772.05,19441.57,7126.72,5150.58,20071.14,2132.62,628.32,1.42,750,393.62,1746,289,104,1931,24,7510,3.15,6,44,5.9,80,76,5.96,172.8,9446.88,24.66,39.86,383.09,95.0,27.93
2021-06-03,June,Q2,2021,North,Retail,Online,Product_C,Rep_12,53413.52,20379.88,6827.71,4434.16,25023.68,1182.25,2464.17,14.1,75,520.2,1644,314,122,1836,37,18221,5.4,7,22,8.2,7,6,7.42,198.49,19247.4,21.74,38.15,885.34,85.71,32.49
2021-06-04,June,Q2,2021,East,Startup,Partner,Product_E,Rep_16,53797.69,21140.22,6176.09,4751.27,24426.82,2054.56,347.66,5.27,615,150.28,1685,197,44,1838,42,4323,8.2,12,24,6.7,85,80,2.61,242.29,6311.76,31.35,39.3,201.33,94.12,31.93
2021-06-05,June,Q2,2021,South,Government,Online,Product_B,Rep_4,48840.66,11549.63,6019.58,4754.97,28976.36,2295.09,777.34,23.72,731,333.1,1767,348,60,2055,50,10537,7.65,6,84,7.7,109,102,3.4,91.87,16655.0,17.3,23.65,962.72,93.58,27.64
2021-06-06,June,Q2,2021,East,Government,Referral,Product_C,Rep_17,61821.37,18579.41,8705.89,5299.05,31624.21,2911.86,169.35,8.39,444,250.35,1513,220,95,1638,59,11615,4.33,3,73,8.8,36,27,6.28,113.41,14770.65,39.57,30.05,373.28,75.0,40.86
2021-06-07,June,Q2,2021,North,Retail,Direct,Product_D,Rep_17,54941.74,20640.34,6589.86,4582.0,25792.7,1918.84,1932.04,8.13,430,350.3,1625,316,113,1828,34,2432,3.54,12,38,8.5,12,11,6.95,213.21,11910.2,20.85,37.57,571.23,91.67,33.81
2021-06-08,June,Q2,2021,North,Startup,Referral,Product_D,Rep_5,46696.14,16068.68,3835.02,2679.39,24099.58,2692.86,2080.93,23.08,572,192.68,1579,265,113,1731,59,8655,3.14,3,73,6.0,91,69,7.16,319.0,11368.12,14.47,34.41,785.63,75.82,29.57
2021-06-09,June,Q2,2021,South,SMB,Partner,Product_C,Rep_13,56015.5,22423.01,8131.57,5050.44,23965.63,1495.29,1780.94,10.43,588,614.65,1480,193,66,1607,23,9431,5.23,12,29,8.0,34,30,4.46,175.75,14136.95,42.13,40.03,335.56,88.24,37.85
2021-06-10,June,Q2,2021,North,Government,Social,Product_E,Rep_3,47939.4,16438.89,6149.04,3658.91,23433.2,1918.27,2247.77,24.07,132,238.02,1675,199,42,1832,25,9330,2.3,2,35,9.7,147,133,2.51,167.34,5950.5,30.9,34.29,192.57,90.48,28.62
2021-06-11,June,Q2,2021,West,Government,Social,Product_C,Rep_17,56828.32,17034.96,7237.42,5646.08,29848.9,2707.04,365.13,0.6,599,569.54,1896,247,88,2055,29,12385,5.34,2,65,6.2,78,78,4.64,135.37,16516.66,29.3,29.98,563.71,100.0,29.97
2021-06-12,June,Q2,2021,Central,Retail,Partner,Product_A,Rep_11,58765.95,21110.95,5588.48,4118.68,29252.49,2814.03,257.79,7.66,494,334.57,1465,160,50,1575,38,9611,1.51,11,48,9.2,187,133,3.41,277.76,12713.66,34.93,35.92,363.98,71.12,40.11
2021-06-13,June,Q2,2021,West,Enterprise,Referral,Product_C,Rep_1,48949.64,17013.75,6173.63,3298.81,23513.24,2249.02,2052.0,16.65,136,588.1,1649,189,62,1776,39,14872,3.77,12,34,8.5,127,92,3.76,175.59,22935.9,32.66,34.76,702.26,72.44,29.68
2021-06-14,June,Q2,2021,North,SMB,Online,Product_C,Rep_18,57950.01,15220.47,6233.71,3341.05,34698.71,1797.12,2478.84,22.27,436,392.13,1721,190,114,1797,29,17687,3.04,5,67,8.8,125,90,6.62,144.16,11371.77,32.81,26.26,346.59,72.0,33.67
2021-06-15,June,Q2,2021,Central,Retail,Online,Product_D,Rep_17,55277.12,15041.04,6942.05,5392.33,31843.1,1450.93,2296.87,6.41,717,557.61,1673,238,41,1870,27,3162,8.3,11,30,6.7,42,34,2.45,116.67,15055.47,29.17,27.21,516.13,80.95,33.04
2021-06-16,June,Q2,2021,North,Startup,Social,Product_E,Rep_9,57403.59,19656.13,5020.6,2632.92,30118.58,2608.28,2293.17,23.26,447,152.0,1653,297,115,1835,27,7486,6.59,11,53,6.7,147,139,6.96,291.51,4104.0,16.9,34.24,242.84,94.56,34.73
2021-06-17,June,Q2,2021,East,Enterprise,Partner,Product_C,Rep_20,62857.34,19869.4,7923.12,5597.89,32300.85,2763.97,1138.44,14.85,335,471.96,1539,176,70,1645,24,5102,3.95,8,55,9.4,162,154,4.55,150.78,11327.04,45.02,31.61,251.6,95.06,40.84
2021-06-18,June,Q2,2021,East,Retail,Partner,Product_B,Rep_7,52226.51,15601.87,7831.83,4448.69,27373.59,1419.22,567.86,20.03,747,565.84,1696,192,95,1793,40,16948,2.15,6,49,7.0,178,164,5.6,99.21,22633.6,40.79,29.87,554.88,92.13,30.79
2021-06-19,June,Q2,2021,West,Enterprise,Direct,Product_D,Rep_5,49764.85,21307.18,4149.14,2118.37,21909.59,2398.94,2311.09,9.93,743,213.42,1601,263,41,1823,20,11418,5.12,9,38,5.8,196,190,2.56,413.53,4268.4,15.78,42.82,270.49,96.94,31.08
2021-06-20,June,Q2,2021,East,Retail,Social,Product_D,Rep_16,49166.04,16439.32,7296.35,3778.72,23551.89,1878.48,754.7,5.3,418,197.48,1462,175,59,1578,37,2168,2.99,11,52,8.1,158,126,4.04,125.31,7306.76,41.69,33.44,175.26,79.75,33.63
2021-06-21,June,Q2,2021,West,Startup,Partner,Product_C,Rep_7,49614.64,21677.34,5382.37,3294.32,20237.41,2317.52,988.34,22.78,704,336.4,1804,198,46,1956,39,1415,5.26,5,41,6.0,119,86,2.55,302.75,13119.6,27.18,43.69,482.69,72.27,27.5
2021-06-22,June,Q2,2021,West,Startup,Direct,Product_B,Rep_13,53388.27,16574.04,7525.22,3937.77,26433.02,2855.99,1867.41,23.33,471,566.49,1785,208,139,1854,52,11905,7.35,10,55,8.9,113,81,7.79,120.25,29457.48,36.18,31.04,814.19,71.68,29.91
2021-06-23,June,Q2,2021,East,SMB,Online,Product_C,Rep_13,55559.61,18325.73,7487.6,5084.02,28257.89,1488.39,814.94,12.44,767,396.95,1698,327,116,1909,24,14432,5.81,4,42,8.3,82,78,6.83,144.75,9526.8,22.9,32.98,416.02,95.12,32.72
2021-06-24,June,Q2,2021,South,Government,Social,Product_B,Rep_15,55317.39,22901.02,6621.0,4596.14,24646.66,1148.71,2265.61,0.16,703,375.72,1720,313,82,1951,47,6243,5.94,9,82,9.3,199,183,4.77,245.88,17658.84,21.15,41.4,834.93,91.96,32.16
2021-06-25,June,Q2,2021,North,SMB,Social,Product_D,Rep_17,58149.93,13045.28,7657.85,4686.91,34471.61,2975.19,203.63,2.74,746,209.93,1808,245,60,1993,20,17533,5.29,12,45,8.9,40,36,3.32,70.35,4198.6,31.26,22.43,134.31,90.0,32.16
2021-06-26,June,Q2,2021,North,Enterprise,Partner,Product_B,Rep_17,54159.1,12577.1,7663.3,5539.52,31514.69,2404.01,2142.49,14.33,492,141.76,1727,286,131,1882,58,6899,7.99,10,79,6.0,94,75,7.59,64.12,8222.08,26.79,23.22,306.91,79.79,31.36
2021-06-27,June,Q2,2021,South,Startup,Partner,Product_C,Rep_19,61441.84,18389.29,6653.53,4304.92,33450.7,2948.32,1848.94,0.59,569,505.65,1799,277,73,2003,25,1838,8.02,11,24,7.1,163,133,4.06,176.38,12641.25,24.02,29.93,526.28,81.6,34.15
2021-06-28,June,Q2,2021,East,Government,Referral,Product_A,Rep_10,52930.97,17832.67,5446.19,3426.03,26818.92,2833.19,1516.46,9.92,633,168.31,1683,282,50,1915,23,7144,5.09,14,73,8.8,44,43,2.97,227.43,3871.13,19.31,33.69,200.47,97.73,31.45
2021-06-29,June,Q2,2021,South,Enterprise,Online,Product_A,Rep_2,67935.18,16791.01,8609.53,5355.96,38994.37,3540.27,1557.0,7.58,337,448.62,1848,311,99,2060,43,10888,3.64,5,57,7.3,78,56,5.36,95.03,19290.66,27.68,24.72,696.92,71.79,36.76
2021-06-30,June,Q2,2021,East,Startup,Online,Product_B,Rep_14,57542.75,21802.0,7857.42,4944.93,24520.72,3362.61,797.1,17.86,144,554.71,1753,286,134,1905,49,13531,4.72,1,81,9.7,50,47,7.64,177.47,27180.79,27.47,37.89,989.47,94.0,32.83
2021-07-01,July,Q3,2021,West,Retail,Direct,Product_C,Rep_3,50208.71,13410.78,6695.83,5292.16,28021.58,2080.52,1165.02,1.39,718,255.52,1744,221,35,1930,14,16935,2.81,5,44,8.7,111,88,2.01,100.29,3577.28,30.3,26.71,118.06,79.28,28.79
2021-07-02,July,Q3,2021,North,Enterprise,Direct,Product_E,Rep_7,49220.11,19670.78,6686.4,4710.05,20916.78,1946.15,1107.52,12.22,90,460.06,1602,166,55,1713,27,8466,5.95,5,31,5.6,174,124,3.43,194.19,12421.62,40.28,39.96,308.38,71.26,30.72
2021-07-03,July,Q3,2021,East,Government,Referral,Product_A,Rep_11,57067.02,16811.46,6305.38,3748.95,31891.46,2058.72,1665.66,14.48,380,172.55,1761,256,134,1883,31,16095,5.0,5,41,9.3,150,138,7.61,166.62,5349.05,24.63,29.46,217.18,92.0,32.41
2021-07-04,July,Q3,2021,West,Enterprise,Online,Product_D,Rep_17,53617.42,20452.39,7358.9,5299.57,24404.16,1401.97,754.86,15.43,204,410.81,1654,313,50,1917,43,12193,2.22,13,28,5.9,104,83,3.02,177.93,17664.83,23.51,38.15,751.38,79.81,32.42
2021-07-05,July,Q3,2021,South,SMB,Direct,Product_C,Rep_15,58384.82,17122.11,5162.07,3092.49,33595.68,2504.96,226.52,10.13,553,249.38,1677,263,45,1895,34,2320,2.88,2,48,6.1,168,154,2.68,231.69,8478.92,19.63,29.33,431.94,91.67,34.82
